timestamp,name,free_spaces,max_spaces,occupied_spaces
20112023-1005,Rathaus,42,170,128
12112023-0956,Rathaus,247,250,3
16112023-1120,Rathaus,2,170,168
31102023-0936,Rathaus,32,170,138
14112023-1005,Rathaus,2,170,168
20112023-2024,Rathaus,165,250,85
20112023-1935,Rathaus,175,250,75
08112023-1019,Rathaus,7,170,163
25102023-1505,Rathaus,23,170,147
26102023-0931,Rathaus,95,170,75
27102023-1100,Rathaus,65,170,105
08112023-2050,Rathaus,127,250,123
30102023-1135,Rathaus,52,170,118
30102023-1945,Rathaus,148,250,102
03112023-1545,Rathaus,61,170,109
16112023-1050,Rathaus,0,0,0
05112023-1240,Rathaus,146,250,104
06112023-2020,Rathaus,168,250,82
14112023-2005,Rathaus,229,250,21
10112023-1800,Rathaus,92,170,78
26102023-2041,Rathaus,129,250,121
06112023-1045,Rathaus,19,170,151
31102023-1950,Rathaus,152,250,98
11112023-1130,Rathaus,110,250,140
08112023-2015,Rathaus,117,250,133
20112023-1240,Rathaus,55,170,115
02112023-1826,Rathaus,136,250,114
14112023-1816,Rathaus,225,250,25
11112023-1525,Rathaus,138,250,112
15112023-1936,Rathaus,97,250,153
02112023-1435,Rathaus,15,170,155
09112023-1240,Rathaus,45,170,125
18112023-1431,Rathaus,134,250,116
04112023-1235,Rathaus,131,250,119
06112023-1815,Rathaus,175,250,75
20112023-1414,Rathaus,57,170,113
13112023-1540,Rathaus,67,170,103
05112023-1950,Rathaus,140,250,110
19112023-2025,Rathaus,155,250,95
05112023-1650,Rathaus,22,250,228
01112023-2010,Rathaus,138,250,112
31102023-1650,Rathaus,78,170,92
05112023-1105,Rathaus,176,250,74
20112023-1840,Rathaus,186,250,64
08112023-1230,Rathaus,13,170,157
29102023-0906,Rathaus,242,250,8
11112023-2040,Rathaus,46,250,204
25102023-2046,Rathaus,163,250,87
11112023-1820,Rathaus,135,250,115
03112023-1145,Rathaus,17,170,153
25102023-1649,Rathaus,0,0,0
31102023-2040,Rathaus,162,250,88
16112023-1759,Rathaus,58,170,112
01112023-1530,Rathaus,33,170,137
02112023-1616,Rathaus,9,170,161
18112023-1355,Rathaus,121,250,129
26102023-1940,Rathaus,153,250,97
01112023-2050,Rathaus,149,250,101
05112023-1350,Rathaus,95,250,155
27102023-1930,Rathaus,113,250,137
31102023-1535,Rathaus,47,170,123
12112023-1150,Rathaus,176,250,74
26102023-1145,Rathaus,53,170,117
10112023-0945,Rathaus,67,170,103
30102023-1016,Rathaus,57,170,113
29102023-1414,Rathaus,152,250,98
07112023-0900,Rathaus,36,170,134
15112023-1835,Rathaus,114,250,136
19112023-1601,Rathaus,130,250,120
06112023-1145,Rathaus,20,170,150
17112023-2050,Rathaus,57,250,193
03112023-1525,Rathaus,70,170,100
31102023-2035,Rathaus,162,250,88
15112023-1150,Rathaus,5,170,165
18112023-0940,Rathaus,214,250,36
25102023-1641,Rathaus,2,170,168
06112023-1920,Rathaus,178,250,72
15112023-1750,Rathaus,35,170,135
17112023-2046,Rathaus,58,250,192
31102023-1105,Rathaus,1,170,169
26102023-1506,Rathaus,25,170,145
28102023-1830,Rathaus,110,250,140
14112023-0931,Rathaus,22,170,148
04112023-1200,Rathaus,138,250,112
11112023-2036,Rathaus,43,250,207
16112023-1744,Rathaus,58,170,112
14112023-1940,Rathaus,230,250,20
12112023-1655,Rathaus,176,250,74
17112023-1210,Rathaus,54,170,116
06112023-1650,Rathaus,85,170,85
15112023-1130,Rathaus,8,170,162
14112023-1835,Rathaus,235,250,15
09112023-1820,Rathaus,129,250,121
03112023-2101,Rathaus,50,250,200
09112023-2001,Rathaus,61,250,189
12112023-1225,Rathaus,208,250,42
10112023-2100,Rathaus,56,250,194
16112023-1441,Rathaus,28,170,142
07112023-1025,Rathaus,15,170,155
27102023-1200,Rathaus,79,170,91
31102023-0949,Rathaus,27,170,143
13112023-1750,Rathaus,110,170,60
02112023-1425,Rathaus,15,170,155
11112023-1635,Rathaus,156,250,94
08112023-1835,Rathaus,143,250,107
31102023-1131,Rathaus,1,170,169
02112023-0936,Rathaus,0,0,0
27102023-1945,Rathaus,94,250,156
26102023-0936,Rathaus,93,170,77
17112023-1626,Rathaus,88,170,82
10112023-1831,Rathaus,156,250,94
07112023-0930,Rathaus,28,170,142
07112023-1835,Rathaus,163,250,87
28102023-1535,Rathaus,58,250,192
09112023-1431,Rathaus,28,170,142
18112023-1929,Rathaus,0,0,0
11112023-1600,Rathaus,144,250,106
10112023-1750,Rathaus,91,170,79
05112023-1046,Rathaus,194,250,56
19112023-1000,Rathaus,246,250,4
19112023-1214,Rathaus,219,250,31
07112023-1050,Rathaus,2,170,168
05112023-0946,Rathaus,216,250,34
11112023-1846,Rathaus,126,250,124
01112023-1150,Rathaus,7,170,163
04112023-1230,Rathaus,131,250,119
17112023-1815,Rathaus,165,250,85
03112023-0949,Rathaus,35,170,135
08112023-1250,Rathaus,14,170,156
27102023-1129,Rathaus,69,170,101
29102023-1130,Rathaus,191,250,59
18112023-1850,Rathaus,81,250,169
08112023-1100,Rathaus,0,0,0
09112023-1640,Rathaus,1,170,169
15112023-1055,Rathaus,9,170,161
03112023-0909,Rathaus,64,170,106
13112023-1644,Rathaus,79,170,91
15112023-1349,Rathaus,50,170,120
20112023-2019,Rathaus,168,250,82
31102023-1934,Rathaus,150,250,100
18112023-1246,Rathaus,112,250,138
18112023-1636,Rathaus,130,250,120
16112023-1140,Rathaus,0,0,0
13112023-0946,Rathaus,74,170,96
14112023-1440,Rathaus,55,170,115
01112023-1001,Rathaus,20,170,150
29102023-1046,Rathaus,234,250,16
30102023-2026,Rathaus,147,250,103
05112023-1130,Rathaus,165,250,85
04112023-1026,Rathaus,158,250,92
07112023-1030,Rathaus,10,170,160
31102023-1020,Rathaus,9,170,161
09112023-1600,Rathaus,11,170,159
17112023-1105,Rathaus,49,170,121
30102023-1454,Rathaus,82,170,88
12112023-1205,Rathaus,185,250,65
26102023-1850,Rathaus,152,250,98
30102023-1849,Rathaus,166,250,84
15112023-1645,Rathaus,30,170,140
09112023-1050,Rathaus,0,0,0
11112023-1725,Rathaus,144,250,106
06112023-1925,Rathaus,178,250,72
13112023-1340,Rathaus,70,170,100
04112023-1150,Rathaus,138,250,112
15112023-1635,Rathaus,26,170,144
17112023-1616,Rathaus,85,170,85
04112023-2005,Rathaus,36,250,214
18112023-1335,Rathaus,130,250,120
07112023-1645,Rathaus,45,170,125
02112023-0951,Rathaus,0,0,0
18112023-0935,Rathaus,218,250,32
05112023-1615,Rathaus,20,250,230
15112023-1630,Rathaus,22,170,148
16112023-1040,Rathaus,0,0,0
17112023-1535,Rathaus,87,170,83
17112023-1829,Rathaus,159,250,91
13112023-1815,Rathaus,191,250,59
04112023-1216,Rathaus,133,250,117
13112023-0925,Rathaus,88,170,82
12112023-1115,Rathaus,176,250,74
27102023-1036,Rathaus,76,170,94
15112023-1145,Rathaus,7,170,163
17112023-0900,Rathaus,44,170,126
03112023-1159,Rathaus,19,170,151
02112023-1940,Rathaus,135,250,115
10112023-1745,Rathaus,96,170,74
02112023-1731,Rathaus,54,170,116
01112023-0900,Rathaus,81,170,89
19112023-0859,Rathaus,248,250,2
12112023-1941,Rathaus,163,250,87
30102023-1406,Rathaus,82,170,88
28102023-1410,Rathaus,116,250,134
07112023-1235,Rathaus,18,170,152
12112023-1916,Rathaus,160,250,90
08112023-1205,Rathaus,16,170,154
12112023-2045,Rathaus,200,250,50
03112023-1210,Rathaus,19,170,151
17112023-1219,Rathaus,58,170,112
07112023-1630,Rathaus,40,170,130
11112023-1951,Rathaus,83,250,167
06112023-1205,Rathaus,17,170,153
14112023-1314,Rathaus,7,170,163
18112023-1526,Rathaus,142,250,108
26102023-1539,Rathaus,21,170,149
04112023-1735,Rathaus,134,250,116
13112023-1845,Rathaus,196,250,54
05112023-1040,Rathaus,199,250,51
09112023-1840,Rathaus,123,250,127
01112023-1425,Rathaus,21,170,149
11112023-1244,Rathaus,119,250,131
31102023-1141,Rathaus,1,170,169
03112023-1009,Rathaus,24,170,146
14112023-1620,Rathaus,44,170,126
29102023-1939,Rathaus,77,250,173
19112023-1645,Rathaus,89,250,161
14112023-1445,Rathaus,54,170,116
27102023-1921,Rathaus,121,250,129
19112023-1219,Rathaus,218,250,32
07112023-2020,Rathaus,141,250,109
31102023-1805,Rathaus,159,250,91
20112023-1941,Rathaus,172,250,78
12112023-1815,Rathaus,155,250,95
04112023-1450,Rathaus,126,250,124
08112023-1920,Rathaus,113,250,137
10112023-0859,Rathaus,52,170,118
07112023-1930,Rathaus,152,250,98
01112023-1415,Rathaus,16,170,154
19112023-1805,Rathaus,99,250,151
15112023-1945,Rathaus,102,250,148
14112023-1730,Rathaus,112,170,58
14112023-1750,Rathaus,121,170,49
04112023-1520,Rathaus,127,250,123
13112023-1905,Rathaus,196,250,54
03112023-1405,Rathaus,61,170,109
07112023-1009,Rathaus,16,170,154
04112023-1036,Rathaus,154,250,96
11112023-2015,Rathaus,51,250,199
05112023-2020,Rathaus,156,250,94
27102023-2051,Rathaus,55,250,195
30102023-1240,Rathaus,69,170,101
06112023-1306,Rathaus,32,170,138
31102023-1316,Rathaus,29,170,141
02112023-1746,Rathaus,60,170,110
11112023-1619,Rathaus,149,250,101
28102023-1900,Rathaus,101,250,149
19112023-1816,Rathaus,107,250,143
09112023-1635,Rathaus,1,170,169
12112023-1825,Rathaus,152,250,98
18112023-1955,Rathaus,10,250,240
12112023-1630,Rathaus,168,250,82
30102023-1220,Rathaus,64,170,106
09112023-1030,Rathaus,3,170,167
29102023-1836,Rathaus,71,250,179
16112023-1639,Rathaus,38,170,132
11112023-1735,Rathaus,151,250,99
08112023-1515,Rathaus,33,170,137
28102023-1850,Rathaus,106,250,144
07112023-1130,Rathaus,0,0,0
13112023-1016,Rathaus,57,170,113
12112023-1235,Rathaus,207,250,43
16112023-1105,Rathaus,0,0,0
08112023-1531,Rathaus,35,170,135
16112023-1840,Rathaus,147,250,103
27102023-0905,Rathaus,107,170,63
12112023-1134,Rathaus,175,250,75
17112023-1540,Rathaus,86,170,84
11112023-2051,Rathaus,44,250,206
