timestamp,name,free_spaces,max_spaces,occupied_spaces
10112023-2021,NeustÃ€dter Tor,704,870,166
27102023-2015,NeustÃ€dter Tor,711,870,159
19112023-1200,NeustÃ€dter Tor,757,870,113
30102023-1619,NeustÃ€dter Tor,481,870,389
12112023-1545,NeustÃ€dter Tor,778,870,92
12112023-1445,NeustÃ€dter Tor,778,870,92
07112023-1120,NeustÃ€dter Tor,357,870,513
05112023-1235,NeustÃ€dter Tor,669,870,201
20112023-1809,NeustÃ€dter Tor,512,870,358
13112023-1145,NeustÃ€dter Tor,296,870,574
11112023-1916,NeustÃ€dter Tor,610,870,260
26102023-1239,NeustÃ€dter Tor,510,870,360
02112023-1821,NeustÃ€dter Tor,514,870,356
06112023-1850,NeustÃ€dter Tor,619,870,251
17112023-1020,NeustÃ€dter Tor,383,870,487
10112023-1430,NeustÃ€dter Tor,458,870,412
06112023-1025,NeustÃ€dter Tor,344,870,526
25102023-1820,NeustÃ€dter Tor,566,870,304
15112023-1659,NeustÃ€dter Tor,420,870,450
03112023-1149,NeustÃ€dter Tor,322,870,548
06112023-1555,NeustÃ€dter Tor,551,870,319
06112023-1611,NeustÃ€dter Tor,540,870,330
19112023-1915,NeustÃ€dter Tor,738,870,132
26102023-1550,NeustÃ€dter Tor,429,870,441
26102023-1045,NeustÃ€dter Tor,600,870,270
12112023-0926,NeustÃ€dter Tor,812,870,58
04112023-1750,NeustÃ€dter Tor,421,870,449
06112023-1900,NeustÃ€dter Tor,634,870,236
02112023-1601,NeustÃ€dter Tor,459,870,411
04112023-2040,NeustÃ€dter Tor,705,870,165
27102023-1331,NeustÃ€dter Tor,494,870,376
12112023-1955,NeustÃ€dter Tor,788,870,82
25102023-1845,NeustÃ€dter Tor,606,870,264
18112023-1250,NeustÃ€dter Tor,86,870,784
19112023-1940,NeustÃ€dter Tor,737,870,133
29102023-1429,NeustÃ€dter Tor,785,870,85
12112023-0945,NeustÃ€dter Tor,810,870,60
20112023-1224,NeustÃ€dter Tor,258,870,612
04112023-1420,NeustÃ€dter Tor,145,870,725
11112023-1519,NeustÃ€dter Tor,142,870,728
29102023-1510,NeustÃ€dter Tor,780,870,90
04112023-2010,NeustÃ€dter Tor,687,870,183
31102023-1735,NeustÃ€dter Tor,518,870,352
15112023-1520,NeustÃ€dter Tor,462,870,408
08112023-0924,NeustÃ€dter Tor,492,870,378
26102023-1300,NeustÃ€dter Tor,500,870,370
18112023-1150,NeustÃ€dter Tor,161,870,709
11112023-1940,NeustÃ€dter Tor,661,870,209
10112023-2016,NeustÃ€dter Tor,702,870,168
14112023-1215,NeustÃ€dter Tor,313,870,557
01112023-2045,NeustÃ€dter Tor,742,870,128
17112023-1441,NeustÃ€dter Tor,424,870,446
01112023-1351,NeustÃ€dter Tor,443,870,427
13112023-1725,NeustÃ€dter Tor,557,870,313
03112023-2056,NeustÃ€dter Tor,702,870,168
20112023-1005,NeustÃ€dter Tor,379,870,491
12112023-0956,NeustÃ€dter Tor,802,870,68
16112023-1120,NeustÃ€dter Tor,236,870,634
31102023-0936,NeustÃ€dter Tor,438,870,432
14112023-1005,NeustÃ€dter Tor,379,870,491
20112023-2024,NeustÃ€dter Tor,711,870,159
20112023-1935,NeustÃ€dter Tor,655,870,215
08112023-1019,NeustÃ€dter Tor,340,870,530
25102023-1505,NeustÃ€dter Tor,492,870,378
26102023-0931,NeustÃ€dter Tor,743,870,127
27102023-1100,NeustÃ€dter Tor,523,870,347
08112023-2050,NeustÃ€dter Tor,765,870,105
30102023-1135,NeustÃ€dter Tor,262,870,608
30102023-1945,NeustÃ€dter Tor,676,870,194
03112023-1545,NeustÃ€dter Tor,408,870,462
16112023-1050,NeustÃ€dter Tor,261,870,609
05112023-1240,NeustÃ€dter Tor,669,870,201
06112023-2020,NeustÃ€dter Tor,728,870,142
14112023-2005,NeustÃ€dter Tor,707,870,163
10112023-1800,NeustÃ€dter Tor,478,870,392
26102023-2041,NeustÃ€dter Tor,732,870,138
06112023-1045,NeustÃ€dter Tor,314,870,556
31102023-1950,NeustÃ€dter Tor,674,870,196
11112023-1130,NeustÃ€dter Tor,223,870,647
08112023-2015,NeustÃ€dter Tor,746,870,124
20112023-1240,NeustÃ€dter Tor,263,870,607
02112023-1826,NeustÃ€dter Tor,524,870,346
14112023-1816,NeustÃ€dter Tor,525,870,345
11112023-1525,NeustÃ€dter Tor,152,870,718
15112023-1936,NeustÃ€dter Tor,652,870,218
02112023-1435,NeustÃ€dter Tor,468,870,402
09112023-1240,NeustÃ€dter Tor,380,870,490
18112023-1431,NeustÃ€dter Tor,99,870,771
04112023-1235,NeustÃ€dter Tor,170,870,700
06112023-1815,NeustÃ€dter Tor,584,870,286
20112023-1414,NeustÃ€dter Tor,450,870,420
13112023-1540,NeustÃ€dter Tor,524,870,346
05112023-1950,NeustÃ€dter Tor,747,870,123
19112023-2025,NeustÃ€dter Tor,745,870,125
05112023-1650,NeustÃ€dter Tor,742,870,128
01112023-2010,NeustÃ€dter Tor,713,870,157
31102023-1650,NeustÃ€dter Tor,509,870,361
05112023-1105,NeustÃ€dter Tor,722,870,148
20112023-1840,NeustÃ€dter Tor,549,870,321
08112023-1230,NeustÃ€dter Tor,317,870,553
29102023-0906,NeustÃ€dter Tor,807,870,63
11112023-2040,NeustÃ€dter Tor,712,870,158
25102023-2046,NeustÃ€dter Tor,732,870,138
11112023-1820,NeustÃ€dter Tor,460,870,410
03112023-1145,NeustÃ€dter Tor,326,870,544
25102023-1649,NeustÃ€dter Tor,467,870,403
31102023-2040,NeustÃ€dter Tor,714,870,156
16112023-1759,NeustÃ€dter Tor,438,870,432
01112023-1530,NeustÃ€dter Tor,443,870,427
02112023-1616,NeustÃ€dter Tor,443,870,427
18112023-1355,NeustÃ€dter Tor,0,0,0
26102023-1940,NeustÃ€dter Tor,675,870,195
01112023-2050,NeustÃ€dter Tor,743,870,127
05112023-1350,NeustÃ€dter Tor,707,870,163
27102023-1930,NeustÃ€dter Tor,629,870,241
31102023-1535,NeustÃ€dter Tor,507,870,363
12112023-1150,NeustÃ€dter Tor,782,870,88
26102023-1145,NeustÃ€dter Tor,514,870,356
10112023-0945,NeustÃ€dter Tor,471,870,399
30102023-1016,NeustÃ€dter Tor,318,870,552
29102023-1414,NeustÃ€dter Tor,788,870,82
07112023-0900,NeustÃ€dter Tor,540,870,330
15112023-1835,NeustÃ€dter Tor,548,870,322
19112023-1601,NeustÃ€dter Tor,741,870,129
06112023-1145,NeustÃ€dter Tor,286,870,584
17112023-2050,NeustÃ€dter Tor,675,870,195
03112023-1525,NeustÃ€dter Tor,419,870,451
31102023-2035,NeustÃ€dter Tor,713,870,157
15112023-1150,NeustÃ€dter Tor,167,870,703
18112023-0940,NeustÃ€dter Tor,642,870,228
25102023-1641,NeustÃ€dter Tor,478,870,392
