timestamp,free_spaces,occupied_spaces,max_spaces
2023-11-01T11:34:00,4,166,170
2023-11-01T11:40:00,4,166,170
2023-11-01T11:45:00,6,164,170
2023-11-01T11:50:00,7,163,170
2023-11-01T12:01:00,8,162,170
2023-11-01T12:09:00,13,157,170
2023-11-01T12:15:00,18,152,170
2023-11-01T12:21:00,21,149,170
2023-11-01T12:26:00,20,150,170
2023-11-01T12:30:00,19,151,170
2023-11-01T12:35:00,21,149,170
2023-11-01T12:41:00,21,149,170
2023-11-01T12:44:00,20,150,170
2023-11-01T12:55:00,26,144,170
2023-11-01T13:16:00,28,142,170
2023-11-01T13:40:00,28,142,170
2023-11-01T13:51:00,24,146,170
2023-11-01T14:05:00,20,150,170
2023-11-01T14:15:00,16,154,170
2023-11-01T14:20:00,17,153,170
2023-11-01T14:25:00,21,149,170
2023-11-01T14:36:00,23,147,170
2023-11-01T14:39:00,26,144,170
2023-11-01T14:45:00,26,144,170
2023-11-01T14:50:00,25,145,170
2023-11-01T14:55:00,24,146,170
2023-11-01T15:06:00,25,145,170
2023-11-01T15:21:00,30,140,170
2023-11-01T15:25:00,31,139,170
2023-11-01T15:30:00,33,137,170
2023-11-01T15:35:00,33,137,170
2023-11-01T15:41:00,32,138,170
2023-11-01T15:46:00,42,128,170
2023-11-01T15:50:00,47,123,170
2023-11-01T16:05:00,47,123,170
2023-11-01T16:15:00,54,116,170
2023-11-01T16:21:00,60,110,170
2023-11-01T16:25:00,66,104,170
2023-11-01T16:30:00,64,106,170
2023-11-01T16:35:00,67,103,170
2023-11-01T16:41:00,68,102,170
2023-11-01T16:44:00,69,101,170
2023-11-01T16:55:00,75,95,170
2023-11-01T17:10:00,81,89,170
2023-11-01T17:26:00,89,81,170
2023-11-01T17:35:00,94,76,170
2023-11-01T17:41:00,95,75,170
2023-11-01T17:46:00,94,76,170
2023-11-01T17:49:00,96,74,170
2023-11-01T17:55:00,94,76,170
2023-11-01T18:04:00,171,79,250
2023-11-01T18:14:00,175,75,250
2023-11-01T18:20:00,176,74,250
2023-11-01T18:29:00,167,83,250
2023-11-01T18:35:00,163,87,250
2023-11-01T18:40:00,165,85,250
2023-11-01T18:44:00,165,85,250
2023-11-01T18:50:00,158,92,250
2023-11-01T19:00:00,156,94,250
2023-11-01T19:20:00,145,105,250
2023-11-01T19:24:00,142,108,250
